日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150306","6969","成信實業*-創","10000","310250","31.10","31.10","30.90","30.90","-0.2000","9"
"1150306","6988","威力暘-創","21033","303458","14.00","14.65","14.00","14.65","0.6500","21"
"1150306","6994","富威電力","3368247","286862359","87.10","87.40","83.60","84.90","-6.5000","2697"
"1150306","7610","聯友金屬-創","239080","67743403","270.00","289.00","270.00","288.50","0.0000","428"
"1150306","7631","聚賢研發-創","27002","2961205","111.00","111.00","108.50","110.50","-2.5000","19"
"1150306","7705","三商餐飲","70551","2632554","37.35","37.40","37.20","37.25","-0.2000","87"
"1150306","7711","永擎","155861","33170357","214.00","215.00","211.50","213.50","-0.5000","270"
"1150306","7721","微程式","79659","4180608","53.60","53.60","51.70","51.90","-0.6000","77"
"1150306","7722","LINEPAY","77750","30588389","397.00","398.00","390.00","391.00","-8.5000","671"
"1150306","7730","暉盛-創","76374","8829593","112.00","118.50","111.00","116.00","1.5000","80"
"1150306","7732","金興精密","4054","152030","37.50","37.50","37.50","37.50","-0.6000","14"
"1150306","7736","虎山","324513","27902296","86.90","86.90","85.40","86.00","-0.9000","86"
"1150306","7740","熙特爾-創","583275","111866172","188.50","196.00","186.00","196.00","7.5000","386"
"1150306","7749","意騰-KY","112508","45418622","408.50","409.00","401.50","402.50","-7.5000","308"
"1150306","7750","新代","327620","420280810","1310.00","1310.00","1255.00","1295.00","-40.0000","1661"
"1150306","7765","中華資安","31245","7942423","251.50","256.00","251.50","253.50","2.0000","84"
"1150306","7769","鴻勁","830315","3461438310","4190.00","4235.00","4065.00","4215.00","-30.0000","4292"
"1150306","7780","大研生醫*","1951501","42803793","22.00","22.25","21.50","22.15","0.1500","1459"
"1150306","7786","東方風能","139684","21501365","154.00","155.50","152.00","154.00","0.0000","137"
"1150306","7788","松川精密","147301","24515805","168.50","170.00","164.00","166.50","-2.0000","215"
"1150306","7791","皇家可口","67849","4452209","65.80","65.80","65.40","65.60","-0.2000","144"
"1150306","7795","長廣","1543440","640595893","399.00","424.50","399.00","410.00","13.5000","2615"
"1150306","7799","禾榮科","422759","201955735","481.50","489.00","470.00","471.00","-20.0000","1073"
"1150306","7823","奧義賽博-KY創","72310","6225786","88.80","89.00","81.20","86.00","-3.8000","107"
"1150306","8011","台通","1068203","22132545","20.55","20.90","20.35","20.70","-0.1000","451"
"1150306","8016","矽創","594790","115067948","191.00","195.50","189.00","195.00","4.5000","789"
"1150306","8021","尖點","7322837","1717989443","230.00","241.50","226.50","234.50","3.5000","7764"
"1150306","8028","昇陽半導體","2616924","461252989","176.00","179.50","173.00","176.00","-2.0000","3075"
"1150306","8033","雷虎","1230179","182384872","150.50","150.50","145.00","150.50","0.0000","1309"
"1150306","8039","台虹","29848159","3093724904","99.00","106.50","97.30","103.00","3.1000","18375"
"1150306","8045","達運光電","139343","11136725","81.10","81.40","79.30","79.50","-1.5000","163"
"1150306","8046","南電","2398486","1107582514","461.00","471.50","450.00","469.50","8.5000","2803"
"1150306","8070","長華*","1846888","78296251","41.95","43.10","41.70","43.05","0.5500","1356"
"1150306","8072","陞泰","249057","7116915","28.85","28.90","28.15","28.65","-0.5500","561"
"1150306","8081","致新","238711","57917359","240.50","244.00","239.50","243.50","0.5000","317"
"1150306","8101","華冠","17452","279175","16.10","16.25","15.60","15.60","0.6000","53"
"1150306","8103","瀚荃","985774","90754096","92.00","93.90","90.50","91.50","-0.9000","1021"
"1150306","8104","錸寶","1976785","71625290","34.40","37.15","34.30","35.90","1.2000","1521"
"1150306","8105","凌巨","2195753","27999811","12.45","12.95","12.35","12.80","0.3000","821"
"1150306","8110","華東","9718394","537344457","55.40","56.70","54.50","54.70","-1.8000","6404"
"1150306","8112","至上","7827177","548752875","69.30","72.60","68.50","69.20","-1.2000","5547"
"1150306","8112A","至上甲特","29268","1334504","45.25","45.70","45.25","45.60","-0.0500","27"
"1150306","8114","振樺電","958880","171144867","173.00","181.50","173.00","179.50","8.0000","1222"
"1150306","8131","福懋科","9135124","595668742","66.20","67.80","63.20","63.40","-3.3000","6911"
"1150306","8150","南茂","17338648","1078080197","61.80","63.90","61.20","61.90","-1.0000","10253"
"1150306","8162","微矽電子-創","195720","7649155","38.70","40.00","38.40","39.45","-0.3000","168"
"1150306","8163","達方","577441","16847157","29.05","29.45","28.95","29.20","0.0500","1080"
"1150306","8201","無敵","42001","570213","13.55","13.70","13.50","13.70","0.1500","26"
"1150306","8210","勤誠","1861063","1746613646","935.00","950.00","919.00","939.00","9.0000","4379"
"1150306","8213","志超","821886","30694576","37.15","37.80","36.75","37.55","0.3500","510"
"1150306","8215","明基材","846538","17078809","19.70","20.50","19.50","20.20","0.6000","882"
"1150306","8222","寶一","188095","7382483","39.50","39.65","38.80","39.15","-0.2500","231"
"1150306","8249","菱光","614394","33917146","54.90","55.90","54.10","55.70","0.5000","552"
"1150306","8261","富鼎","4983800","500252126","96.80","102.00","96.70","101.00","3.2000","4738"
"1150306","8271","宇瞻","9846383","1189380432","117.00","124.00","114.50","121.00","5.0000","7401"
"1150306","8341","日友","428047","33120706","77.40","78.10","76.80","77.60","-1.6000","1267"
"1150306","8367","建新國際","170556","7852268","45.40","47.20","45.40","46.00","0.8000","127"
"1150306","8374","羅昇","229144","17471958","75.60","77.90","75.60","76.20","-1.8000","323"
"1150306","8404","百和興業-KY","335229","7419717","22.05","22.30","22.05","22.10","0.0500","176"
"1150306","8411","福貞-KY","48055","585105","12.10","12.30","12.10","12.15","-0.0500","72"
"1150306","8422","可寧衛*","10008502","319981892","32.00","32.50","31.50","32.00","-0.1000","5961"
"1150306","8429","金麗-KY","124777","902462","7.20","7.27","7.18","7.23","0.0300","278"
"1150306","8438","昶昕","5065055","353862601","65.20","72.10","63.60","70.80","5.2000","3637"
"1150306","8442","威宏-KY","46609","2970664","64.20","64.40","63.50","63.50","-0.7000","125"
"1150306","8443","阿瘦","20012","235554","11.65","11.85","11.65","11.85","0.0000","190"
"1150306","8454","富邦媒","460704","83300552","180.50","182.00","180.00","181.00","-0.5000","807"
"1150306","8462","柏文","55847","7836955","138.50","141.50","138.50","140.00","0.5000","82"
"1150306","8463","潤泰材","29131","780849","27.00","27.00","26.65","26.85","0.0000","29"
"1150306","8464","億豐","746581","282907761","371.00","386.00","370.00","376.00","8.0000","835"
"1150306","8466","美吉吉-KY","20005","411053","20.35","20.70","20.35","20.50","-0.1000","18"
"1150306","8467","波力-KY","32957","5346977","161.50","162.50","161.50","162.50","-0.5000","139"
"1150306","8473","山林水","184910","6896551","37.00","37.80","36.70","37.70","0.5000","198"
"1150306","8476","台境*","405824","7712486","19.10","19.20","18.70","19.10","0.2000","232"
"1150306","8478","東哥遊艇","126453","20820766","163.50","166.50","163.00","165.50","2.0000","213"
"1150306","8481","政伸","13009","538320","41.10","41.85","41.10","41.65","0.2000","13"
"1150306","8482","商億-KY","8061","404223","50.10","50.50","49.90","50.00","-1.1000","11"
"1150306","8487","愛爾達-創","28381","2347246","83.50","83.90","82.00","82.60","-1.4000","240"
"1150306","8488","吉源-KY","1015","10096","9.95","9.95","9.95","9.95","-0.0300","2"
"1150306","8499","鼎炫-KY","106172","28511702","270.50","276.00","265.50","265.50","-7.5000","210"
"1150306","8926","台汽電","1412166","64651666","46.50","46.50","45.30","45.70","-0.4000","3668"
"1150306","8940","新天地","31973","625171","19.80","19.80","19.35","19.65","0.1500","76"
"1150306","8996","高力","296134","229432872","770.00","790.00","755.00","777.00","0.0000","723"
"1150306","9103","美德醫療-DR","516910","2695235","5.20","5.27","5.10","5.25","0.0500","251"
"1150306","910322","康師傅-DR","7594","195341","25.70","25.90","25.65","25.80","-0.1000","23"
"1150306","9105","泰金寶-DR","8640414","49350695","5.65","5.76","5.62","5.74","0.0700","2010"
"1150306","910861","神州-DR","722046","3710962","5.09","5.15","5.09","5.14","0.0500","19"
"1150306","9110","越南控-DR","10000","30040","3.01","3.01","3.00","3.00","-0.1400","6"
"1150306","911608","明輝-DR","78414","225690","2.82","2.97","2.82","2.90","0.0800","929"
"1150306","911622","泰聚亨-DR","21003","82830","3.85","4.00","3.84","3.98","0.0000","13"
"1150306","911868","同方友友-DR","198000","249830","1.26","1.27","1.25","1.27","0.0100","32"
"1150306","912000","晨訊科-DR","633055","1635971","2.60","2.60","2.55","2.59","0.0100","144"
"1150306","9136","巨騰-DR","250220","2039146","8.20","8.23","8.01","8.19","0.0000","95"
"1150306","9802","鈺齊-KY","836691","75381018","90.70","90.80","89.50","90.10","-0.5000","937"
"1150306","9902","台火","111797","1768119","15.85","15.95","15.60","15.85","0.1000","112"
"1150306","9904","寶成","4870290","145565198","29.40","30.15","29.35","30.10","0.3000","2549"
"1150306","9905","大華","75067","1545227","20.50","20.80","20.45","20.70","0.0500","65"
"1150306","9906","欣巴巴","242350","10232495","41.35","42.60","41.05","42.55","0.2000","351"
"1150306","9907","統一實","2695217","50682955","18.80","19.00","18.65","18.95","0.0500","1212"
"1150306","9908","大台北","5169589","165319082","31.50","33.00","31.45","31.95","1.2000","3128"
"1150306","9910","豐泰","3729806","339742044","93.80","93.80","90.20","90.60","-5.6000","3900"
"1150306","9911","櫻花","292973","26051403","89.10","89.40","88.30","89.00","-0.1000","554"
"1150306","9912","偉聯","64369","778902","12.05","12.15","12.05","12.15","0.0500","182"
"1150306","9914","美利達","1285358","90723870","70.90","71.60","69.90","70.30","-0.5000","1409"
"1150306","9917","中保科","332517","35154527","105.00","106.00","105.00","106.00","0.5000","317"
"1150306","9918","欣天然","2397432","133349163","54.50","55.80","53.40","55.80","5.0000","1155"
"1150306","9919","康那香","326691","5266142","16.15","16.25","15.90","16.20","0.1500","302"
"1150306","9921","巨大","1536569","120533515","78.20","79.60","77.70","77.90","-1.1000","1525"
"1150306","9924","福興","68908","3190492","46.55","46.55","46.15","46.30","-0.2500","137"
"1150306","9925","新保","225262","9225169","40.80","41.20","40.75","40.85","0.0500","137"
"1150306","9926","新海","1136188","60219948","50.40","54.50","50.40","52.00","1.8000","949"
"1150306","9927","泰銘","42256","2863870","67.20","68.20","67.20","68.20","1.0000","68"
"1150306","9928","中視","23081","413964","17.60","18.40","17.60","17.95","0.1000","30"
"1150306","9929","秋雨","6002","62319","10.40","10.40","10.35","10.40","0.0000","7"
"1150306","9930","中聯資源","132452","9477485","70.50","72.10","70.30","72.00","1.1000","325"
"1150306","9931","欣高","1133602","52848328","46.50","46.65","46.10","46.65","4.2000","644"
"1150306","9933","中鼎","2329019","70774165","30.60","30.85","30.20","30.45","-0.2000","1727"
"1150306","9934","成霖","721576","6963886","9.46","9.75","9.41","9.69","0.2100","285"
"1150306","9935","慶豐富","199757","3672892","18.00","18.70","18.00","18.65","0.4000","552"
"1150306","9937","全國","236775","14090020","58.80","60.20","58.50","59.10","0.3000","276"
"1150306","9938","百和","630661","31515206","49.80","50.20","49.75","50.10","0.0000","740"
"1150306","9939","宏全","507848","60617501","120.50","120.50","119.00","119.50","-1.0000","658"
"1150306","9940","信義","521686","10653507","20.50","20.55","20.30","20.45","-0.0500","420"
"1150306","9941","裕融","3279472","248184742","72.80","76.80","72.80","75.90","4.0000","3255"
"1150306","9941A","裕融甲特","20050","1008419","50.30","50.30","50.20","50.30","0.0000","10"
"1150306","9942","茂順","61236","7239712","117.50","119.00","117.50","118.50","-0.5000","76"
"1150306","9943","好樂迪","88379","5033787","57.40","57.40","56.70","57.00","-0.4000","149"
"1150306","9944","新麗","69439","1147840","16.55","16.70","16.45","16.60","0.0500","117"
"1150306","9945","潤泰新","3340300","94889371","28.15","28.65","28.00","28.50","0.2500","2046"
"1150306","9946","三發地產","356314","6130113","17.20","17.35","17.05","17.30","0.2000","242"
"1150306","9955","佳龍","793695","27106206","34.20","34.60","33.80","34.00","-0.2000","600"
"1150306","9958","世紀鋼","821074","100808942","121.00","124.50","120.50","123.50","0.0000","910"
